artist_id,artist_name,artist_popularity,followers_total,real_genre,disc_number,duration_ms,explicit,track_id,track_name,track_popularity,track_number,album_album_type,album_id,album_name,album_release_date,album_release_date_precision,album_total_tracks,album_type,danceability,energy,mode,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_sigture,key_me
0ECwFtbIWEVNwjlrfc6xoL,Eagles,78,9114783,soft rock,1,257962,FALSE,40h65HAR8COEoqkMwUUQHu,Peaceful Easy Feeling - 2013 Remaster,66,9,album,51B7LbLWgYLKBVSpkan8Z7,Eagles (2013 Remaster),1972,year,10,album,0.568,0.634,1,4,-12.336,0.0282,0.494,0.00281,0.252,0.866,142.686,4,E
0ECwFtbIWEVNwjlrfc6xoL,Eagles,78,9114783,soft rock,1,173056,FALSE,1WYokrkFOb9TFVuTrmxTTt,Tequila Sunrise - 2013 Remaster,64,4,album,09WBxbis5Sixt01FVMs8UM,Desperado (2013 Remaster),1973,year,11,album,0.632,0.397,1,7,-12.855,0.0265,0.536,0.0421,0.106,0.731,110.578,4,G
0ECwFtbIWEVNwjlrfc6xoL,Eagles,78,9114783,soft rock,1,304925,FALSE,6Zyz8lsnMFpIrCTuvGurCB,New Kid in Town - 2013 Remaster,63,2,album,2widuo17g5CEC66IbzveRu,Hotel California (2013 Remaster),12/8/1976,day,9,album,0.649,0.425,1,4,-9.811,0.0267,0.378,0.0013,0.108,0.651,107.383,4,E
0ECwFtbIWEVNwjlrfc6xoL,Eagles,78,9114783,soft rock,1,243453,FALSE,7bJSiwLFnhoO7g83bWkCtA,Love Will Keep Us Alive,63,2,album,2Tz88LCwtg5sli8x2YjJyF,Hell Freezes Over (Remaster 2018),11/8/1994,day,15,album,0.658,0.374,1,9,-11.684,0.026,0.721,1.28E-05,0.112,0.367,98.892,4,A
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,4787215,soft rock,1,250986,FALSE,4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',79,1,album,43wpzak9OmQfrjyksuGwp0,Escape (Bonus Track Version),1981,year,14,album,0.5,0.748,1,4,-9.072,0.0363,0.127,0,0.447,0.514,118.852,4,E
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,4787215,soft rock,1,201693,FALSE,71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,69,1,album,2OyVtIEp7O7a6o82DF4Ba5,Departure,1980,year,14,album,0.529,0.932,1,7,-7.501,0.0488,0.00251,0.00109,0.136,0.571,138.158,4,G
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,4787215,soft rock,1,323706,FALSE,4ECNtOnqzxutZkXP4TE3n3,Separate Ways (Worlds Apart),69,1,album,2EFUNYmwxe0AOGxBORrfaw,Frontiers,2/22/1983,day,14,album,0.451,0.962,1,0,-3.947,0.0734,0.0188,3.17E-06,0.277,0.377,131.435,4,C
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,4787215,soft rock,1,202173,FALSE,2w4EpqGasrz9qdTwocx54t,Open Arms,67,10,album,43wpzak9OmQfrjyksuGwp0,Escape (Bonus Track Version),1981,year,14,album,0.405,0.21,1,2,-13.214,0.0279,0.584,0,0.139,0.174,100.577,3,D
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,4787215,soft rock,1,267080,FALSE,57ebBLITHpRgRKGrlbxMZS,Faithfully,64,5,album,2EFUNYmwxe0AOGxBORrfaw,Frontiers,2/22/1983,day,14,album,0.202,0.644,1,11,-5.212,0.0324,0.0979,0,0.109,0.252,85.04,5,B
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,4787215,soft rock,1,165074,FALSE,0muK9BAzu2TJXQgWPsEj6e,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,62,1,single,0YzSA7G1hEayfUGlELIe5K,Separate Ways (Worlds Apart) [Bryce Miller/Alloy Tracks Remix],4/12/2022,day,1,album,,,,,,,,,,,,,
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,4787215,soft rock,1,252240,FALSE,215wUTQQUo2PElJFEFoB0d,Wheel in the Sky,61,6,album,7K4Nk5fHkCuzNm5A6mdo2U,Infinity,1978,year,10,album,0.442,0.745,0,2,-8.623,0.0741,0.084,2.18E-05,0.136,0.368,105.184,4,D
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,4787215,soft rock,1,190333,FALSE,7EHmKkyAr6MZv5Y2FdZbXw,Lights,61,1,album,7K4Nk5fHkCuzNm5A6mdo2U,Infinity,1978,year,10,album,0.193,0.498,1,7,-9.901,0.0381,0.107,0.00711,0.332,0.344,205.422,3,G
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,4787215,soft rock,1,300146,FALSE,5IK2FtuC0qmHHam9sWFxUI,Who's Crying Now,60,3,album,43wpzak9OmQfrjyksuGwp0,Escape (Bonus Track Version),1981,year,14,album,0.57,0.554,0,9,-9.732,0.0288,0.0548,0,0.139,0.372,122.135,4,A
0rvjqX7ttXeg3mTy8Xscbt,Journey,76,4787215,soft rock,1,265560,FALSE,4cgSBnNzOo9rhwzUczB7HI,Stone in Love,60,2,album,43wpzak9OmQfrjyksuGwp0,Escape (Bonus Track Version),1981,year,14,album,0.488,0.871,1,7,-9.447,0.0781,0.00472,0.000776,0.676,0.518,118.986,4,G
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,6520808,soft rock,1,285373,FALSE,5ubvP9oKmxLUVq506fgLhk,Stayin Alive,76,1,album,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,12/11/2020,day,25,album,0.702,0.773,0,10,-9.256,0.0343,0.0288,0.00871,0.147,0.953,103.564,4,A#
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,6520808,soft rock,1,241093,FALSE,3ZP18us6p6LHOZMG1LLUjF,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",72,18,album,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,12/11/2020,day,25,album,0.594,0.5,0,5,-5.586,0.0255,0.076,9.86E-05,0.184,0.537,104.996,4,F
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,6520808,soft rock,1,92866,FALSE,4UDmDIqJIbrW0hMBQMFOsM,Stayin' Alive,74,6,compilation,6iqFb4EhmlHHjJGFcRgJmQ,Staying Alive (Original Motion Picture Soundtrack),12/13/1977,day,12,album,,,,,,,,,,,,,
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,6520808,soft rock,1,196213,FALSE,2cX2coZS1PYBfPs8wgbdWE,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",72,17,album,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,12/11/2020,day,25,album,0.601,0.703,1,7,-6.24,0.0379,0.175,8.40E-05,0.571,0.673,106.164,4,G
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,6520808,soft rock,1,212800,FALSE,0qemIQjSxcKyf42VPfZnfa,"Night Fever - From ""Saturday Night Fever"" Soundtrack",70,16,album,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,12/11/2020,day,25,album,0.726,0.779,0,1,-7.057,0.0251,0.0178,0.00178,0.104,0.841,109.133,4,C#
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,6520808,soft rock,1,256493,FALSE,2xiOdusRnZezQok1RgLNeS,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",64,1,album,4V8z8vZUCyYUBlUI9CfSbY,Children Of The World,1/1/1976,day,10,album,0.681,0.716,1,0,-10.911,0.0333,0.0182,0.17,0.337,0.963,123.009,4,C
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,6520808,soft rock,1,182000,FALSE,0mbS3VwRbO6HVBMPXnzOGA,To Love Somebody,66,10,album,2ESenDgBlvBFn6G1SfVZIw,Bee Gees' 1st,7/14/1967,day,14,album,0.423,0.384,1,9,-12.503,0.0315,0.729,4.11E-06,0.27,0.521,90.43,4,A
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,6520808,soft rock,1,296000,FALSE,6T5GTy1l6dRmagqpNPjdoc,Too Much Heaven,64,2,album,6bddpRTD2imtFdhXqr6MKm,Spirits Having Flown,2/5/1979,day,10,album,0.495,0.439,1,6,-13.212,0.0467,0.44,8.88E-05,0.725,0.353,165.922,4,F#
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,6520808,soft rock,1,357936,FALSE,0L3XCv9i9IHs8cJEVhsJ3J,More Than A Woman - SG's Paradise Edit,64,1,single,2iTmTEm55PIjLdYjDCKh96,More Than A Woman (SG's Paradise Edit),6/25/2021,day,1,album,,,,,,,,,,,,,
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,79,6520808,soft rock,1,188306,FALSE,36CKza28wMxYdjdzji7ine,I Started A Joke,63,11,album,3LcOOTBvHj22Nl90AuRsro,Idea (Deluxe Edition),8/11/1968,day,37,album,0.31,0.464,1,7,-8.755,0.0275,0.156,8.94E-06,0.132,0.431,144.775,4,G
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,2028114,soft rock,1,190626,FALSE,4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),74,8,album,4LniALl9S6YedTFdiZWOMS,Voices,1980,year,11,album,0.751,0.501,1,5,-12.151,0.0551,0.234,0.112,0.0467,0.902,167.057,4,F
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,2028114,soft rock,1,142786,FALSE,0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,71,2,album,5TNzBp7QYsXIHrI5xxVuic,Bigger Than Both Of Us,8/1/1976,day,9,album,0.573,0.683,1,5,-6.644,0.176,0.461,0,0.0935,0.817,169.519,4,F
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,2028114,soft rock,1,273173,FALSE,7j74lucZ59vqN67Ipe2ZcY,Maneater,71,1,album,7ygXmT175bKbOpiPjNwXOB,H2O,10/4/1982,day,11,album,0.724,0.498,0,11,-13.083,0.0423,0.0405,8.56E-05,0.0761,0.823,88.825,4,B
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,2028114,soft rock,1,126360,FALSE,6pVW5LRWgeLaHudxauOTJU,Jingle Bell Rock - Daryl's Version,68,1,single,46RzcdoDpVi5UcRLML218R,Jingle Bell Rock,11/1/1983,day,2,album,,,,,,,,,,,,,
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,2028114,soft rock,1,249573,FALSE,7o67roCVsFiCt7Cf0ZLOJq,Out of Touch,61,16,compilation,4tUyNf5dGXwY4TaMaxwhqF,The Very Best of Daryl Hall / John Oates,1/23/2001,day,18,album,,,,,,,,,,,,,
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,2028114,soft rock,1,185293,FALSE,1qjrYozGqc7upUgfN776lZ,Sara Smile,64,2,album,0QVsWpx62HGRHx1Big7BZA,Daryl Hall & John Oates (The Silver Album),1975,year,12,album,0.592,0.398,0,2,-10.81,0.0678,0.357,0.000925,0.119,0.204,150.038,3,D
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,2028114,soft rock,1,307306,FALSE,41dDygR3r7e926oGUXfrLt,I Can't Go for That (No Can Do),61,3,album,7rfpaXxmQG7dnFycZjLae0,Private Eyes (Expanded Edition),1981,year,13,album,0.889,0.441,0,0,-9.506,0.0379,0.0405,0.000788,0.038,0.963,110.565,4,C
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,2028114,soft rock,1,217200,FALSE,5HQ639Z3ms3hnZx0KfWnkp,Private Eyes,62,1,album,7rfpaXxmQG7dnFycZjLae0,Private Eyes (Expanded Edition),1981,year,13,album,0.85,0.938,0,9,-6.889,0.0415,0.409,0.000346,0.0582,0.84,120.826,4,A
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,2028114,soft rock,1,313373,FALSE,5dFoWIiJ2814hRwMYDcFiU,She's Gone,61,4,album,47Dmo9RLpgHMusEiF8luvu,Abandoned Luncheonette,1/1/1973,day,9,album,0.523,0.341,1,4,-14.034,0.0388,0.313,0.000114,0.621,0.355,77.487,4,E
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,2028114,soft rock,1,264986,FALSE,7cDzJyC95jtGO9zAeZsWOg,Kiss on My List,59,5,album,4LniALl9S6YedTFdiZWOMS,Voices,1980,year,11,album,0.815,0.741,1,0,-9.478,0.031,0.434,0.115,0.0689,0.965,121.221,4,C
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,4984111,soft rock,1,336453,FALSE,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,73,1,album,1cM3r0WQZWNkCpEbmFjLln,Face Value (Deluxe Editon),1/1/1981,day,24,album,0.446,0.239,1,0,-13.945,0.0316,0.551,4.10E-06,0.0697,0.298,189.507,4,C
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,4984111,soft rock,1,175746,FALSE,4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,73,5,album,6sn6eWmPciSiHj0ltTBl7M,"Hello, I Must Be Going! (Deluxe Edition)",11/5/1982,day,21,album,0.62,0.936,1,7,-4.593,0.0308,0.0261,0,0.0679,0.763,97.527,4,G
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,4984111,soft rock,1,206360,FALSE,63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,72,10,compilation,7yZHLfxqiGPbSQLrVJljah,The Singles (Expanded),10/14/2016,day,45,album,,,,,,,,,,,,,
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,4984111,soft rock,1,322133,FALSE,1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,71,7,album,2sS9l8uc3d3UsK9unJyrD8,...But Seriously (Deluxe Edition),11/20/1989,day,25,album,0.78,0.565,0,3,-7.32,0.0306,0.736,0.00269,0.063,0.365,101.967,4,D#
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,4984111,soft rock,1,305866,FALSE,5LYJ631w9ps5h9tdvac7yP,Easy Lover,65,6,album,59RsiGLQVyFHiFn2K5VNvX,Chinese Wall (Expanded Edition),10/1/1984,day,11,album,,,,,,,,,,,,,
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,4984111,soft rock,1,258133,FALSE,1fTDYdx5zYfWJSX0JlKO8o,"You'll Be In My Heart - From ""Tarzan""/Soundtrack Version",67,10,compilation,6qykGE5x584duyLVYcnojE,Disney Summer Songs,5/28/2021,day,40,album,,,,,,,,,,,,,
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,4984111,soft rock,1,210733,FALSE,5OHUTC4EvTbL0DuZQRIGGX,A Groovy Kind of Love,65,6,compilation,7KZTL6gFUUCzNw4FfjVqCF,Love Songs (A Compilation Old and New),9/14/2004,day,24,album,,,,,,,,,,,,,
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,4984111,soft rock,1,288973,FALSE,6fkvIT9KFKxO8poBeKfaEf,One More Night - 2016 Remaster,64,5,album,1rVhockt4RAiZFaK3M3zPB,No Jacket Required (2016 Remaster),1/25/1985,day,11,album,0.534,0.442,1,3,-9.442,0.0308,0.788,0.000351,0.0986,0.343,136.369,4,D#
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,4984111,soft rock,1,275986,FALSE,3TLtCHUaiMHcQcJVGVW2p2,Do You Remember? - 2016 Remaster,63,3,album,1t89giOgPycfALwe2NuVf8,...But Seriously (2016 Remaster),11/20/1989,day,12,album,0.677,0.509,1,5,-7.472,0.0252,0.114,0.0134,0.0659,0.525,93.042,4,F
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,4984111,soft rock,1,263106,FALSE,4qM461TqtpnP4GLRIXwEnW,Sussudio - 2016 Remaster,63,1,album,1rVhockt4RAiZFaK3M3zPB,No Jacket Required (2016 Remaster),1/25/1985,day,11,album,0.714,0.935,1,5,-5.195,0.0849,0.0529,0.0934,0.0515,0.725,121.232,4,F
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,2742321,soft rock,1,183306,FALSE,3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,76,1,album,7dsWupQRlFuhG8FGiQAUjC,Blowin' Your Mind!,1967-09,month,8,album,0.491,0.583,1,7,-10.964,0.0376,0.185,0,0.406,0.908,150.566,4,G
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,2742321,soft rock,1,205613,FALSE,3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,70,5,album,5PfnCqRbdfIDMb1x3MPQam,Moondance,1970-02,month,10,album,0.608,0.524,1,8,-10.266,0.0309,0.367,0.00254,0.115,0.797,86.204,4,G#
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,2742321,soft rock,1,155453,FALSE,2hjAc6x8EoSLhGxRNg8KEw,Crazy Love - 2013 Remaster,64,3,album,6yNYC35npMBHbxG0Vle83O,Moondance (Expanded Edition),1970-02,month,21,album,0.575,0.188,1,9,-18.758,0.0959,0.841,4.37E-05,0.228,0.334,77.464,4,A
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,2742321,soft rock,1,274040,FALSE,683b4ikwa62JevCjwrmfg6,Moondance - 2013 Remaster,63,2,album,7diHYi0CglGJekoM3KaWBK,Moondance (Deluxe Edition),1970-02,month,60,album,0.606,0.282,0,9,-12.207,0.0339,0.501,8.30E-06,0.152,0.563,67.409,4,A
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,2742321,soft rock,1,197160,FALSE,3xINh6YqkLfucEtjoa4x7D,Days Like This,64,8,album,2J2QLpbe1EBRP65w9v8CRL,Days Like This,1995-06,month,12,album,0.66,0.541,0,0,-7.851,0.0576,0.658,0.00127,0.0928,0.693,93.744,4,C
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,2742321,soft rock,1,260385,FALSE,1VsGYaCBFjCVudtX9IGqDg,Have I Told You Lately,62,4,album,2vE3SSFPxYt7jRu93j6rsi,Avalon Sunset,6/6/1989,day,12,album,0.329,0.477,1,4,-10.266,0.034,0.276,0.0139,0.136,0.182,143.532,4,E
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,2742321,soft rock,1,226760,FALSE,4w4Shi3xjbZBDGuhLw5LsQ,Bright Side of the Road,62,1,album,11q2kAICayamyzbVlZvE90,Into the Music,1979-08,month,12,album,0.536,0.737,1,0,-7.36,0.0504,0.293,0.000115,0.306,0.857,176.717,4,C
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,2742321,soft rock,1,213600,FALSE,1A7hIo1C8jacIQ5ZiCjc8g,Wild Night,59,12,compilation,0RXzDyBEGd2EGQTmv8cxQa,The Essential Van Morrison,12/4/2015,day,38,album,,,,,,,,,,,,,
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,2742321,soft rock,1,272160,FALSE,3n5iUh2Z6P7cnWins22W0F,And It Stoned Me - 2013 Remaster,57,1,album,7diHYi0CglGJekoM3KaWBK,Moondance (Deluxe Edition),1970-02,month,60,album,0.593,0.468,1,7,-11.165,0.0285,0.35,3.52E-05,0.0919,0.597,75.798,4,G
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,74,2742321,soft rock,1,249626,FALSE,4beWEVoUbjSziAFPy8voaF,Someone Like You,57,7,album,5xGLnJnhmvRq9miVlfeWRN,Poetic Champions Compose,1987-09,month,11,album,0.474,0.351,1,7,-8.296,0.0286,0.382,0.00108,0.0802,0.235,140.804,4,G
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,134266,FALSE,5iis9J2sptrUy0VIpFVIg1,Roll Me Up and Smoke Me When I Die - Live,63,24,compilation,5heTM7q5ly9IPwJIFSbKLp,Willie Nelson American Outlaw (Live),12/11/2020,day,24,album,,,,,,,,,,,,,
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,228466,FALSE,2BQPSi08ZScWHfjgM7A7PL,It's Five O' Clock Somewhere,27,12,compilation,4qd1En8snfUiXvWsZawdod,NOW That's What I Call Country Classics 00s,6/18/2021,day,18,album,,,,,,,,,,,,,
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,134266,FALSE,5iis9J2sptrUy0VIpFVIg1,Roll Me Up and Smoke Me When I Die - Live,63,24,compilation,5heTM7q5ly9IPwJIFSbKLp,Willie Nelson American Outlaw (Live),12/11/2020,day,24,album,,,,,,,,,,,,,
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,250933,FALSE,4EEjMyQub6tgFVshlM9j1M,Margaritaville,61,6,album,3JWlQzyse21gwhqu2D6UQD,"Changes In Latitudes, Changes In Attitudes",1/1/1977,day,10,album,0.8,0.545,1,2,-13.637,0.0357,0.711,0.00191,0.104,0.861,124.943,4,D
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,156173,FALSE,0vcJzE2LuNY9aoq2hdMjHZ,On The Road Again - Live,57,1,single,6Cs43kWsaHLDRUcYMYqcc0,On The Road Again (Live),11/19/2020,day,1,album,,,,,,,,,,,,,
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,191733,FALSE,0yje3JVMgJNZENayymCTHA,Come Monday,55,2,album,42UI9dZM7ZJTW7ONG4wGEE,Living And Dying In 3 / 4 Time,1/1/1974,day,11,album,0.617,0.301,1,9,-15.393,0.0292,0.776,0,0.0914,0.664,111.527,4,A
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,235360,FALSE,6ac6RlvEhiFraIxBYHhg1j,A Pirate Looks At Forty,52,7,album,4Nquomkt7vhIpcJeuowLMJ,A-1-A,1/1/1974,day,11,album,0.565,0.225,1,7,-17.384,0.0342,0.79,4.06E-05,0.113,0.415,118.937,4,G
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,176093,FALSE,6VeZ970uI0Yi6sjBgyFBrp,Cheeseburger In Paradise,51,5,album,56JCyRFdBu8cTxla0VrGLK,Son Of A Son Of A Sailor,1/1/1978,day,9,album,0.698,0.689,1,2,-12.529,0.0577,0.167,0.000119,0.0692,0.972,139.997,4,D
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,197333,FALSE,5nIqitaV7WyyuM3KVUju1G,"Changes In Latitudes, Changes In Attitudes",51,1,album,3JWlQzyse21gwhqu2D6UQD,"Changes In Latitudes, Changes In Attitudes",1/1/1977,day,10,album,0.719,0.44,1,2,-15.11,0.0393,0.573,0.000291,0.0681,0.82,125.378,4,D
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,206093,FALSE,5Yi6mwvMHnnh241uGjcJYy,Son Of A Son Of A Sailor,49,1,album,56JCyRFdBu8cTxla0VrGLK,Son Of A Son Of A Sailor,1/1/1978,day,9,album,0.472,0.18,1,7,-18.835,0.034,0.496,1.39E-06,0.111,0.373,123.596,4,G
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,68,733248,soft rock,1,219893,FALSE,0s4jINkD2RoxH96zpy2i0D,Volcano,48,2,album,1sU8u99py6xR0RhLY70vMD,Volcano,1/1/1979,day,10,album,0.652,0.474,1,5,-14.436,0.204,0.332,1.03E-06,0.0993,0.88,176.966,4,F
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,2454527,soft rock,1,273600,FALSE,3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,69,17,compilation,3q6Bz38jmqRDkXI7j5Hb9Y,Greatest Hits,5/20/2008,day,18,album,,,,,,,,,,,,,
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,2454527,soft rock,1,242106,FALSE,17S4XrLvF5jlGvGCJHgF51,Learning To Fly,68,1,album,42G5ULkCRRl3crJMlg6eKd,Into The Great Wide Open,1/1/1991,day,12,album,0.651,0.766,1,0,-9.935,0.0299,0.206,0.00103,0.362,0.949,116.74,4,C
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,2454527,soft rock,1,214733,FALSE,7MRyJPksH3G2cXHN8UKYzP,American Girl,67,10,album,6TLTd0P2CUI0Q29AQ1LyFi,Tom Petty & The Heartbreakers,11/9/1976,day,10,album,0.55,0.824,1,2,-5.988,0.0334,0.448,0.000127,0.366,0.777,114.512,4,D
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,2454527,soft rock,1,201693,FALSE,4mcZYzoGwPRDdhWVlygiHf,Refugee,61,1,album,708Whrc4abJEtqBINv9S2b,Damn The Torpedoes (Deluxe Edition),10/19/1979,day,18,album,0.579,0.705,0,6,-4.911,0.0339,0.0273,0,0.0704,0.761,116.173,4,F#
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,2454527,soft rock,1,163893,FALSE,5x53pbGk6sbl1BGom19QQ5,Breakdown,61,2,album,6TLTd0P2CUI0Q29AQ1LyFi,Tom Petty & The Heartbreakers,11/9/1976,day,10,album,0.625,0.35,0,9,-8.395,0.0436,0.398,6.76E-05,0.123,0.69,113.688,4,A
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,2454527,soft rock,1,161786,FALSE,5AzpZ5ADn1AFPxcEBd2Ugf,Don't Do Me Like That,59,6,album,708Whrc4abJEtqBINv9S2b,Damn The Torpedoes (Deluxe Edition),10/19/1979,day,18,album,0.758,0.805,1,0,-4.243,0.0279,0.211,1.53E-05,0.0982,0.961,116.543,4,C
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,2454527,soft rock,2,242773,FALSE,3N7jSaAgvGc12t9ds3cy0w,Stop Draggin' My Heart Around,31,10,compilation,32OhZ2CWxc259H9w52JMTH,The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016,3/1/2019,day,38,album,,,,,,,,,,,,,
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,2454527,soft rock,1,254200,FALSE,30SNjazZhzunhAWCjhdyyD,Christmas All Over Again,55,1,compilation,2GNgVTfKQEKi4k5RMjoQkM,A Very Special Christmas 2,10/20/1992,day,19,album,,,,,,,,,,,,,
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,2454527,soft rock,1,223333,FALSE,63xBnyUVKIupzjHno4wFs3,Into The Great Wide Open,53,3,album,42G5ULkCRRl3crJMlg6eKd,Into The Great Wide Open,1/1/1991,day,12,album,0.608,0.583,0,4,-9.727,0.0235,0.188,0,0.129,0.714,82.227,4,E
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,2454527,soft rock,1,238493,FALSE,4ZA0EXmjnZIYguEMf0Mc88,The Waiting,52,1,album,5OO8oMupaMhIZhMrEM8ja3,Hard Promises,5/5/1981,day,10,album,0.565,0.923,1,2,-4.535,0.0316,0.0357,0,0.354,0.722,119.971,4,D
0vn7UBvSQECKJm2817Yf1P,James Taylor,69,2248061,soft rock,1,203613,FALSE,1oht5GevPN9t1T3kG1m1GO,Fire and Rain - 2019 Remaster,68,7,album,1HiG0ukRmFPN13EVcf98Jx,Sweet Baby James (2019 Remaster),2/1/1970,day,11,album,0.597,0.271,1,5,-17.293,0.0394,0.766,0.0119,0.0933,0.338,76.271,4,F
0vn7UBvSQECKJm2817Yf1P,James Taylor,69,2248061,soft rock,1,268866,FALSE,6zV8IpLvw0tkRSVCFQJB1y,You've Got a Friend - 2019 Remaster,64,2,album,3ahHxtwRwMIdHcAo0MEXxX,Mud Slide Slim and the Blue Horizon (2019 Remaster),4/1/1971,day,13,album,0.689,0.2,1,9,-18.634,0.0309,0.795,0.0327,0.0893,0.478,91.787,4,A
